マードック	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25081	7068	80	80	1	1	25077	0	-1	0	0																															1	1	0	0	151
海贼	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25082	7069	70	70	4	4	25078	-1	-1	0	0																															1	0	0	0	0
マードック	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25083	7070	80	80	1	1	25079	-1	-1	0	0																															1	1	0	0	152
海贼	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25084	7069	80	80	1	1	25080	-1	-1	0	0																															1	0	0	0	153
トキヨリ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25085	7071	85	85	1	1	25081	-1	-1	0	0																															1	1	0	0	154
ナカトキ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25086	7072	81	81	1	1	25082	-1	-1	0	0																															1	1	0	0	155
ナカトキ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25087	7073	87	87	1	1	25083	-1	-1	0	0																															1	1	20067	0	156
バルケス	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25088	7074	90	90	1	1	25084	-1	-1	0	0																															1	1	25078	0	157
海贼	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	25089	7069	80	80	7	7	25078	-1	-1	0	0																															1	0	0	0	0
贵重なショック	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	26000	21	1	10	1	10	9106	-1	-1	0	0	18405										30										18685	11	822	19571		200	200	200	200		1	1	0	0	107
チキチキ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27250	301200	2	5	3	3	301200	-1	-1	0	0																															0	0	0	0	0
シュモキング	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27500	8402	46	50	1	1	27000	0	-1	0	0																															1	0	0	0	
グレートニワトリ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27501	8401	50	50	1	1	27003	-1	-1	0	1	18068	18005	18313								1	1	14																		0	0	27080	27081	0
グレートニワトリLV2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27502	8401	80	80	1	1	27003	-1	-1	0	1	18068	18005	18313								30	6	14																		0	0	27080	27081	0
グレートニワトリ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27503	8401	1	1	1	1	27003	-1	-1	0	1	18068	18005	18313								30	6	14																		0	0	27080	27081	0
ヨグ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27506	8407	10	10	1	1	27000	-1	-1	0	0	14667										100																				1	0	27080	27081	161
ウェレ LV１	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27510	8403	5	5	1	1	304400	-1	-1	0	0																															1	0	0	0	0
ウェレ LV２	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27511	8403	10	10	1	1	304401	-1	-1	0	0																															1	0	0	0	0
ウェレ LV３	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27512	8403	20	20	1	1	304402	-1	-1	0	0																															1	0	0	0	0
ウェレ LV４	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27513	8403	30	30	1	1	304400	-1	-1	0	0																															1	0	0	0	0
ウェレ LV５	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27514	8403	40	40	1	1	304400	-1	-1	0	0																															1	0	0	0	0
ウェレ LV６	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27515	8403	50	50	1	1	304400	-1	-1	0	0																															1	0	0	0	0
ファロ LV１	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27520	8404	5	5	1	1	304403	-1	-1	0	0																															1	0	0	0	0
ファロ LV2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27521	8404	10	10	1	1	304404	-1	-1	0	0																															1	0	0	0	0
ファロ LV3	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27522	8404	20	20	1	1	304405	-1	-1	0	0																															1	0	0	0	0
ファロ LV4	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27523	8404	30	30	1	1	304403	-1	-1	0	0																															1	0	0	0	0
ファロ LV５	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27524	8404	40	40	1	1	304403	-1	-1	0	0																															1	0	0	0	0
ファロ LV６	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27525	8404	50	50	1	1	304403	-1	-1	0	0																															1	0	0	0	0
アドゥロ LV１	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27530	8405	5	5	1	1	304406	-1	-1	0	0																															1	0	0	0	0
アドゥロ LV２	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27531	8405	10	10	1	1	304407	-1	-1	0	0																															1	0	0	0	0
アドゥロ LV３	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27532	8405	20	20	1	1	304408	-1	-1	0	0																															1	0	0	0	0
アドゥロ LV４	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27533	8405	30	30	1	1	304406	-1	-1	0	0																															1	0	0	0	0
アドゥロ LV５	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27534	8405	40	40	1	1	304406	-1	-1	0	0																															1	0	0	0	0
アドゥロ LV６	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27535	8405	50	50	1	1	304406	-1	-1	0	0																															1	0	0	0	0
ン?カイ LV１	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27540	8406	5	5	1	1	304409	-1	-1	0	0																															1	0	0	0	0
ン?カイ LV２	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27541	8406	10	10	1	1	304410	-1	-1	0	0																															1	0	0	0	0
ン?カイ LV３	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27542	8406	20	20	1	1	304411	-1	-1	0	0																															1	0	0	0	0
ン?カイ LV４	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27543	8406	30	30	1	1	304409	-1	-1	0	0																															1	0	0	0	0
ン?カイ LV５	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27544	8406	40	40	1	1	304409	-1	-1	0	0																															1	0	0	0	0
ン?カイ LV６	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	27545	8406	50	50	1	1	304409	-1	-1	0	0																															1	0	0	0	0
シャドウ(地)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27550	8040	2	5	1	1	27000	-1	-1	0	0	14907	18047	18312								1	20																			0	0	0	0	0
シャドウ(水)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27551	8041	2	5	1	1	27000	-1	-1	0	0	14907	18047	18312								1	20																			0	0	0	0	0
シャドウ(火)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27552	8042	2	5	1	1	27000	-1	-1	0	0	14907	18047	18312								1	20																			0	0	0	0	0
シャドウ(风)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27553	8043	2	5	1	1	27000	-1	-1	0	0	14907	18047	18312								1	20																			0	0	0	0	0
ゴブリン(地)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27554	8020	1	1	1	1	27000	-1	-1	0	0	14942	18005	18026	18310	18311						1	14	6	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
ゴブリン(水)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27555	8021	1	1	1	1	27000	-1	-1	0	0	14942	18005	18026	18310	18311						1	14	6	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
ゴブリン(火)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27556	8022	1	1	1	1	27000	-1	-1	0	0	14942	18005	18026	18310	18311						1	14	6	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
ゴブリン(风)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27557	8023	1	1	1	1	27000	-1	-1	0	0	14942	18005	18026	18310	18311						1	14	6	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
ゾンビ(地)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27558	8010	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
ゾンビ(水)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27559	8011	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
ゾンビ(火)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27560	8012	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
ゾンビ(风)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27561	8013	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
バット(地)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27562	8030	1	1	1	1	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
バット(水)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27563	8031	1	1	1	5	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
バット(火)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27564	8032	1	1	1	5	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
バット(风)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27565	8033	1	1	1	5	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
穴熊12/19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40001	11	12	19	1	5	40001	-1	-1	0	1	18006	18027	18310	18311	14807						16	4	2	2	1						14420	14807	18310	18311		200	200	160	40		0	0			
赤熊10/13	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40002	12	10	13	1	5	40002	-1	-1	0	1	18048	18069	18312	18313							16	4	2	2							14420	14808	18312	18313		200	200	160	40		0	0			
赤熊12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40003	12	10	13	1	5	40002	-1	-1	0	1	18049	18070	18312	18313	14808						22	4	2	2	1						14420	14808	18312	18313		200	200	160	40		0	0			
火焰鼠8/10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40004	23	8	10	1	5	40003	-1	-1	0	1	18047	18312									20	2									14420	14814	18312			200	200	200			0	0			
火焰鼠13/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40005	23	13	15	1	5	40003	-1	-1	0	1	18048	18312	14814								20	2	1								14420	14814	18312			200	200	200			0	0			
火焰鼠8/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40006	23	8	12	1	5	40003	-1	-1	0	1	18047	18313									20	2									14420	14814	18312			200	200	200			0	0			
小恶魔5/8	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40007	204	5	8	1	5	40004	-1	-1	0	1	18005	18068	18310	18313							14	6	1	1							14460	14839	18310	18313		200	200	140	60		0	0			
小恶魔10/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40008	204	10	20	1	5	40004	-1	-1	0	1	18006	18069	18310	18313							14	6	1	1							14460	14839	18310	18313		200	200	140	60		0	0			
小恶魔5/8	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40009	204	5	8	1	5	40004	-1	-1	0	1	18005	18068	18310	18313							14	6	1	1							14460	14839	18310	18313		200	200	140	60		0	0			
小蝙蝠5/8	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40010	241	5	8	1	5	40005	-1	-1	0	1	18005	18026	18310	18311							12	8	1	1							14460	14846	18310	18311		200	200	120	80		0	0			
小蝙蝠8/10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40011	241	8	10	1	5	40005	-1	-1	0	1	18006	18027	18310	18311							12	8	1	1							14460	14846	18310	18311		200	200	120	80		0	0			
小蝙蝠9/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40012	241	9	12	1	5	40005	-1	-1	0	1	18006	18027	18310	18311							12	8	1	1							14460	14846	18310	18311		200	200	120	80		0	0			
迷你蝙蝠5/10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40013	243	5	10	1	5	40006	-1	-1	0	1	18048	18069	18312	18313							12	8	1	1							14460	14848	18312	18313		200	200	120	80		0	0			
黄蜂12/19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40014	314	12	19	1	10	40007	-1	-1	0	1	18049	18070	18312	18313	14864						14	6	1	1	1						14430	14864	18312	18313		200	200	140	60		0	0			
死亡蜂5/8	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40015	315	5	8	1	4	40008	-1	-1	0	1	18026	18047	18311	18312	14865						14	6	1	1	1						14430	14865	18311	18312		200	200	140	60		0	0			
杀人螳螂5/8	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40016	322	5	8	1	4	40009	-1	-1	0	1	18005	18068	18310	18313							12	8	1	1							14430	14867	18312	18311		200	200	80	120		0	0			
赤目螳螂5/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40017	323	5	9	1	4	40010	-1	-1	0	1	18068	18047	18313	18312							8	12	1	1							14430	14868	18313	18312		200	200	80	120		0	0			
赤目螳螂8/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40018	323	8	12	1	4	40010	-1	-1	0	1	18069	18048	18313	18312							8	12	1	1							14430	14868	18313	18312		200	200	80	120		0	0			
赤目螳螂12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40019	323	12	15	1	4	40010	-1	-1	0	1	18070	18049	18313	18312	14868						8	12	1	1	1						14430	14868	18313	18312		200	200	80	120		0	0			
树精5/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40020	401	5	9	1	4	40011	-1	-1	0	1	18047	18026	18312	18311	14875						8	12	1	1	1						14480	14875	18312	18311		200	200	80	120		0	0			
树精8/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40021	401	8	12	1	4	40011	-1	-1	0	1	18048	18027	18312	18311	14875						8	12	1	1	1						14480	14875	18312	18311		200	200	80	120		0	0			
树精12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40022	401	12	15	1	4	40011	-1	-1	0	1	18049	18028	18312	18311	14875						8	12	1	1	1						14480	14875	18312	18311		200	200	80	120		0	0			
惨白树精5/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40023	404	5	9	1	4	40012	-1	-1	0	1	18068	18047	18313	18312	14878						6	14	1	1	1						14480	14878	18313	18312		200	200	60	140		0	0			
惨白树精8/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40024	404	8	12	1	4	40012	-1	-1	0	1	18069	18048	18313	18312	14878						6	14	1	1	1						14480	14878	18313	18312		200	200	60	140		0	0			
惨白树精12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40025	404	12	15	1	4	40012	-1	-1	0	1	18070	18049	18313	18312	14878						6	14	1	1	1						14480	14878	18313	18312		200	200	60	140		0	0			
冰冷树精14/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40026	405	14	20	1	4	40013	-1	-1	0	1	18028	18049	18311	18312	14879						14	6	1	1	1						14480	14879	18311	18312		200	200	140	60		0	0			
冰冷树精12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40027	405	12	15	1	4	40013	-1	-1	0	1	18027	18048	18311	18312	14879						14	6	1	1	1						14480	14879	18311	18312		200	200	140	60		0	0			
绿色口臭鬼9/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40028	421	9	12	1	4	40014	-1	-1	0	1	18006	18069	18310	18313	14885						18	2	1	1	1						14480	14885	18310	18313		200	200	180	20		0	0			
绿色口臭鬼10/13	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40029	421	10	13	1	4	40014	-1	-1	0	1	18007	18070	18310	18313	14885						18	2	1	1	1						14480	14885	18310	18313		200	200	180	20		0	0			
蓝色口臭鬼5/9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40030	423	5	9	1	4	40015	-1	-1	0	1	18026	18047	18311	18312							18	2	1	1							14480	14887	18311	18312		200	200	180	20		0	0			
蓝色口臭鬼8/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40031	423	8	12	1	4	40015	-1	-1	0	1	18027	18048	18311	18312	14887						18	2	1	1	1						14480	14887	18311	18312		200	200	180	20		0	0			
蓝色口臭鬼12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40032	423	12	15	1	4	40015	-1	-1	0	1	18028	18049	18311	18312	14887						18	2	1	1	1						14480	14887	18311	18312		200	200	180	20		0	0			
红色口臭鬼9/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40033	424	9	12	1	4	40016	-1	-1	0	1	18048	18027	18312	18311	14888						10	18	2	2	1						14480	14888	18312	18311		200	200	20	180		0	0			
武术仙人掌15/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40034	10001	15	20	1	1	40017	-1	-1	4	0	18007	18028	18310	18311							10	10	1	1							14480	14890	18310	18311		200	200	100	100		0	0			
哥布林10/13	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40035	801	10	13	1	4	40018	-1	-1	0	1	18006	18027	18310	18311	14942						14	6	1	1							14400	14942	18310	18311		200	200	140	60		0	0			
山贼8/11	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40036	10002	8	11	1	4	40019	-1	-1	0	0	18068	18005	18313	18310							10	10	1	1	1						14400	14951	18313	18310		200	200	100	100		0	0			
山贼14/20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40037	10002	14	20	1	4	40019	-1	-1	0	0	18070	18007	18313	18310							10	10	1	1							14400	14951	18313	18310		200	200	100	100		0	0			
山贼12/15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40038	10002	12	15	1	4	40019	-1	-1	0	0	18069	18006	18313	18310							10	10	1	1							14400	14951	18313	18310		200	200	100	100		0	0			
海盗8/11	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40039	10003	8	11	1	4	40020	-1	-1	0	0	18026	18047	18311	18312							10	10	1	1							14400	14952	18311	18312		200	200	100	100		0	0			
狠毒鸟人5/8	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40040	833	5	8	1	4	40021	-1	-1	0	1	18047	18026	18312	18311	14956						2	18	1	1	1						14400	14956	18312	18311		200	200	20	180		0	0			
狠毒鸟人8/12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40041	833	8	12	1	4	40021	-1	-1	0	1	18048	18026	18312	18311	14956						2	18	1	1	1						14400	14956	18312	18311		200	200	20	180		0	0			
虎人32/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40042	1	32	36	2	10	40022	-1	-1	0	1	18070	18007	18310	18313							6	14	1	1							14420	14801	18310	18313		200	200	60	140		0	0			
地狱看门犬32/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40043	10004	32	36	2	10	40023	-1	-1	0	0	18030	18051	18311	18312							12	8	1	1							14420	14818	18311	18312		200	200	120	80		0	0			
水果蝙蝠32/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40044	244	32	36	2	10	40024	-1	-1	0	1	18072	18009	18313	18310							8	12	1	1							14460	14849	18313	18310		200	200	80	120		0	0			
宝贝炸弹32/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40045	522	32	36	2	10	40025	-1	-1	0	1	18030	18051	18311	18312							16	4	1	1							14440	14903	18311	18312		200	200	160	40		0	0			
杀人螳螂34/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40046	322	31	34	1	10	40026	-1	-1	0	1	18049	18028	18312	18311							8	12	1	1							14430	14867	18312	18311		200	200	80	120		0	0			
史莱姆34/38	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40047	10005	31	34	1	10	40027	-1	-1	0	0	18007	18070	18310	18313							18	2	1	1							14440	14894	18310	18313		200	200	180	20		0	0			
大地瓜鼠24/27	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40048	10006	24	27	1	10	40028	-1	-1	0	0	18008	18313									20	2									14420	14812	18310			200	200	200			0	0			
大地鼠21/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40049	10027	21	25	1	10	40029	-1	-1	0	0	18007	18313	14812								14	2	1								14420	14812	18310			200	200	200			0	0			
大炸弹21/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40050	10028	21	25	1	10	40030	-1	-1	0	0	18049	18071	18312	18313	14904						14	4	1	1	1						14440	14904	18312	18313		200	200	160	40		0	0			
火蜘蛛21/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40051	10029	21	25	1	10	40031	-1	-1	0	0	18049	18312	14873								14	2	1								14430	14873	18312			200	200	200			0	0			
土蜘蛛21/25	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40052	10030	21	25	1	10	40032	-1	-1	0	0	18007	18310	14871								14	2	1								14430	14871	18310			200	200	200			0	0			
僵尸20/24	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40053	10020	20	24	1	10	40033	-1	-1	0	0	18071	18008	18313	18310	14822						8	12	1	1	1						14470	14822	18313	18310		200	200	80	120		0	0			
骷髅战士20/24	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40054	10021	20	24	1	10	40034	-1	-1	0	0	18071	18008	18313	18310	14827						6	14	1	1	1						14470	14827	18313	18310		200	200	60	140		0	0			
幽灵20/24	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40055	10022	20	24	1	10	40035	-1	-1	0	0	18026	18008	18311	18310	14832						4	16	1	1	1						14470	14832	18311	18310		200	200	40	160		0	0			
史莱姆30/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40056	10007	30	33	1	10	40036	-1	-1	0	0	18008	18071	18310	18313	14894						18	2	1	1	12						14440	14894	18310	18313		200	200	180	20		0	0			
果冻史莱姆30/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40057	10008	30	33	1	10	40037	-1	-1	0	0	18050	18029	18312	18311	14896						2	18	1	1	1						14440	14896	18312	18311		200	200	20	180		0	0			
时空石像怪30/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40058	10009	30	33	1	10	40038	-1	-1	0	0	18008	18029	18310	18311							10	10	1	1																	0	0			
时空使魔30/33	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40059	10010	30	33	1	10	40039	-1	-1	0	0	18050	18071	18312	18313							14	6	1	1																	0	0			
恶魔螃蟹32/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40060	631	32	36	1	5	40040	-1	-1	0	1	18047	18026	18312	18311	14925						4	16	1	1	1						14450	14925	18312	18311		200	200	40	160		0	0			
蜥蜴战士32/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40061	701	32	36	1	5	40041	-1	-1	0	1	18005	18068	18310	18313	14929						14	6	1	1	1						14410	14929	18310	18313		200	200	140	60		0	0			
恶魔螃蟹35/39	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40062	10011	35	39	1	5	40042	-1	-1	0	0	18047	18026	18312	18311	14925						4	16	1	1	1						14450	14925	18312	18311		200	200	40	160		0	0			
蜥蜴战士35/39	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40063	10012	35	39	1	5	40043	-1	-1	0	0	18005	18068	18310	18313	14929						14	6	1	1	1						14410	14929	18310	18313		200	200	140	60		0	0			
红蝎28/32	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40064	10025	28	32	1	10	40044	-1	-1	0	0	18050	18071	18312	18313	14858						18	2	1	1	1						14430	14858	18312	18313		200	200	180	20		0	0			
杀手蝎28/32	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40065	10026	28	32	1	10	40045	-1	-1	0	0	18008	18029	18310	18311	14860						18	2	1	1	1						14430	14860	18310	18311		200	200	180	20		0	0			
黄金树精28/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40066	10013	28	34	1	10	40046	-1	-1	0	0	18071	18008	18313	18310	14877						8	12	1	1	1						14480	14877	18313	18310		200	200	80	120		0	0			
人魔草28/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40067	414	28	34	1	10	40047	-1	-1	0	1	18029	18050	18311	18312	14884						16	4	1	1	1						14480	14884	18311	18312		200	200	160	40		0	0			
蓝蝎28/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40068	301	28	34	1	10	40048	-1	-1	0	1	18029	18050	18311	18312	14857						18	2	1	1	1						14430	14857	18311	18312		200	200	180	20		0	0			
黄蝎28/34	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40069	303	28	34	1	10	40049	-1	-1	0	1	18071	18008	18313	18310	14859						2	18	1	1	1						14430	14859	18313	18310		200	200	20	180		0	0			
蔓陀罗草30/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40070	10014	30	36	1	10	40050	-1	-1	0	0	18071	18009	18313	18310	14882						10	10	1	1	1						14480	14882	18313	18310		200	200	100	100		0	0			
水晶螃蟹30/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40071	10015	30	36	1	10	40051	-1	-1	0	0	18029	18051	18311	18312	14926						16	4	1	1	1						14450	14926	18311	18312		200	200	160	40		0	0			
血骷髅40/42	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40072	10016	40	42	1	10	40052	-1	-1	0	0	18051	18071	18312	18313	14828						14	6	1	1	1						14470	14828	18312	18313		200	200	140	60		0	0			
大蝙蝠40/42	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40073	10017	40	42	1	10	40053	-1	-1	0	0	18008	18030	18310	18311	14852						14	6	1	1	1						14460	14852	18310	18311		200	200	140	60		0	0			
迷惑32/36	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	40074	10018	32	36	1	10	40054	-1	-1	0	0	18008	18029	18310	18311							10	10	1	1																	0	0			
