奇美拉	6071	80	5	9	350	34	2	4	155	300	6	0	8	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	10	107901	100	0			0	7300	7400								
小豆	6072	40	5	0	200	48	18	30	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	1	0	106627	100	0			0	7300	7400								
小梅	6073	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106626	100	0			0	7300	7400								
小樱	6074	40	5	0	250	48	15	25	80	300	6	0	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	5	106627	100	0			0	7300	7400								
山吹	6075	40	5	0	300	2	2	100	2	300	6	100	5	3	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106627	100	0			0	7300	7400								
奇美拉	6076	80	5	9	320	34	2	4	130	300	6	0	8	8	25	25	25	25	80	80	80	80	80	80	1	0	0	1	10	107900	100	0			0	7300	7400								
傲慢的守门者	6077	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
地狱猎犬	6078	50	5	9	120	36	26	18	70	300	6	50	10	2	30	30	30	30	30	100	100	100	100	100	1	0	0	1	6	101032	100	0			0	7300	7400								
嫉妒的守门者	6079	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
水龙蜥	6080	50	5	9	125	36	34	12	67	300	6	50	5	1	30	30	30	30	100	30	100	100	100	100	1	0	0	12	6	101721	100	0			0	7300	7400								
暴食的守门者	6081	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
半兽人	6082	50	5	9	124	34	25	14	70	300	6	50	5	0	30	30	30	30	100	100	30	100	100	100	1	0	0	2	6	107803	100	0			0	7300	7400								
色欲的守门者	6083	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
红蝎	6084	50	5	9	115	25	38	16	70	300	6	50	10	0	30	30	30	30	100	100	100	30	100	100	1	0	0	3	6	101301	100	0			0	7300	7400								
怠惰的守门者	6085	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
赤目黑熊	6086	50	5	9	120	32	24	18	70	300	6	50	10	2	30	30	30	30	100	100	100	100	30	100	1	0	0	2	6	101013	100	0			0	7300	7400								
贪欲的守门者	6087	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
妖狐	6088	50	5	9	118	31	18	28	70	300	6	50	8	3	30	30	30	30	100	100	100	100	100	30	1	0	1	0	6	101005	100	0			0	7300	7400								
愤怒的守门者	6089	100	5	9	360	22	3	3	175	300	6	0	10	5	40	40	40	40	100	100	100	100	100	100	2	1	1	3	0	107914	100	0			0	7300	7400								
独角兽	6090	50	5	9	122	33	26	24	70	300	6	50	8	1	30	30	30	30	90	90	90	90	90	90	1	0	0	3	6	107001	100	0			0	7300	7400								
阿尔卡迪亚	6091	80	5	9	370	14	6	10	183	300	6	0	11	36	40	40	40	40	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
鼠王	6092	50	5	9	135	30	23	23	91	300	6	50	11	6	30	30	30	30	100	100	100	100	100	100	1	0	0	1	6	101025	100	0			0	7300	7400								
露比	6093	80	5	9	350	18	7	11	180	300	6	0	8	36	40	40	40	40	100	100	100	100	100	100	1	0	1	1	10	100654	100	0			0	7300	7400								
水蓝鼠	6094	50	5	9	118	33	25	24	83	300	6	50	10	3	30	30	30	30	100	100	100	100	100	100	1	0	0	1	6	101024	100	0			0	7300	7400								
夏拉拉导士	7000	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101923	0	0			0	7300	7400								
夏拉拉导士	7001	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101902	0	0			0	7300	7400								
夏拉拉导士	7002	30	5	9	100	4	4	4	4	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101024	0	0			0	7300	7400								
托托仙人	7003	30	5	9	60	20	20	20	20	300	6	0	1	5	20	20	20	20	0	0	0	0	0	0	2	0	0	0	10	101250	0	0			0	7300	7400								
托托仙入	7004	30	5	9	70	30	30	30	30	300	6	0	1	5	30	30	30	30	0	0	0	0	0	0	2	0	0	0	10	101612	0	0			0	7300	7400								
托托仙人	7005	30	5	9	90	40	40	40	40	300	6	0	1	5	40	40	40	40	0	0	0	0	0	0	2	0	0	0	10	101900	0	0			0	7300	7400								
奇奇	7006	30	5	9	200	25	30	0	80	200	4	20	10	0	0	60	40	0	100	100	100	100	100	100	1	1	10	10	7	107801	100	0			0	7300	7400	30							
欧克山贼	7007	30	5	0	70	30	30	10	10	200	4	50	5	0	40	0	0	60	0	0	0	0	0	0	0	1	5	5	7	107801	100	0			0	7300	7400								
欧克山贼	7008	30	5	0	80	25	30	10	10	200	4	50	5	0	40	0	0	60	0	0	0	0	0	0	0	1	5	5	7	107803	100	0			0	7300	7400								
死亡狮鹫兽	7009	30	5	3	480	63	37	32	87	200	4	50	2	3	80	50	50	50	50	50	50	50	50	50	0	1	5	6	10	107200	100	0			0	7300	7400								
狮鹫兽	7010	30	5	3	360	45	32	55	58	200	4	50	2	3	80	30	30	30	30	30	30	30	30	30	0	1	5	5	7	107200	100	0			0	7300	7400								
狮鹫兽	7011	30	5	3	360	45	32	55	58	200	4	50	2	3	80	30	30	30	30	30	30	30	30	30	0	1	5	5	7	107200	100	0			0	7300	7400								
帝国兵	7012	40	5	0	40	42	28	30	120	300	6	0	0	10	50	50	0	0	50	50	50	50	50	50	2	1	0	0	0	100553	100	0			0	7300	7400								
帝国兵	7013	40	5	0	50	42	28	30	80	300	6	0	0	10	0	0	50	50	50	50	50	50	50	50	2	1	0	0	0	100678	100	0			0	7300	7400								
帝国兵迪普拉	7014	40	5	0	110	50	30	30	80	300	6	0	3	3	25	25	25	25	80	80	80	80	80	80	2	1	1	0	0	100678	100	0			0	7300	7400								
少年兵凯拉	7015	40	5	0	110	40	30	30	120	300	6	0	5	0	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	100553	100	0			0	7300	7400								
阿夏芙	7016	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107202	100	0			0	7300	7400								
阿夏芙	7017	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107201	100	0			0	7300	7400								
阿夏芙	7018	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107201	100	0			0	7300	7400								
阿夏芙	7019	40	5	9	180	11	6	6	180	300	6	0	3	2	30	30	30	30	100	100	100	100	100	100	1	0	1	0	6	107202	100	0			0	7300	7400								
帕鲁凯斯的亡灵	7020	70	5	9	240	32	6	4	80	300	6	0	5	5	40	40	40	40	100	100	100	100	100	100	2	1	0	0	0	101532	100	0			0	7300	7400								
士兵可可贝的亡灵	7021	40	5	9	200	23	8	4	60	300	6	0	5	5	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	101114	100	0			0	7300	7400								
士兵托鲁克的亡灵	7022	40	5	9	200	23	8	4	60	300	6	0	5	5	25	25	25	25	80	80	80	80	80	80	2	1	2	0	0	101114	100	0			0	7300	7400								
帕鲁凯斯	7023	100	5	9	366	21	3	3	176	300	6	0	10	5	50	50	50	50	100	100	100	100	100	100	2	1	2	5	0	107911	100	0			0	7300	7400								
反抗军之灵	7024	40	5	2	0	27	0	25	100	300	6	0	0	0	25	25	25	25	80	80	80	80	80	80	2	1	0	0	0	101205	100	0			0	7300	7400								
百年草？	7025	20	5	5	34	15	11	11	24	100	2	30	0	0	80	20	0	0	0	0	0	0	0	0	0	3	0	0	9	101410	100	0			0	7300	7400	1930							
百年草	7026	100	5	5	1000	2	2	2	2	100	2	30	0	0	80	20	0	0	0	0	0	0	0	0	0	3	0	0	9	101410	100	0			0	7300	7400	1930							
艾儿卡丝	7027	100	5	9	366	19	3	5	188	300	6	0	5	45	50	50	50	50	100	100	100	100	100	100	2	1	2	1	0	100702	100	0			0	7300	7400								
艾儿卡丝的手下	7028	100	5	9	110	24	3	3	60	300	6	0	4	4	25	25	25	25	40	40	40	40	40	40	2	1	1	1	0	100727	100	0			0	7300	7400								
艾儿卡丝的手下	7029	100	5	9	105	23	3	3	60	300	6	0	3	1	25	25	25	25	70	70	70	70	70	70	2	1	1	1	0	106527	100	0			0	7300	7400								
白银之骑士豪尔	7030	100	5	9	400	19	2	4	165	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	36	0	106555	100	0			0	7300	7400								
魔术师乌莉儿	7031	100	5	9	190	18	2	4	130	300	6	0	1	5	25	25	25	25	60	60	60	60	60	60	2	1	0	0	0	106604	100	0			0	7300	7400								
小乌	7032	100	5	9	380	14	3	2	155	300	6	0	4	0	0	100	0	0	100	100	0	100	100	100	2	1	1	7	0	101501	100	0			0	7300	7400								
猎人凯杰尔	7033	100	5	9	165	20	3	4	70	300	6	0	4	11	25	25	25	25	100	100	100	0	100	0	2	1	1	0	0	106427	100	0			0	7300	7400								
剑士罗严	7034	100	5	9	210	22	3	4	68	300	6	0	6	8	25	25	25	25	0	100	100	100	0	100	2	1	1	3	0	106452	100	0			0	7300	7400								
僧侣帕利耶	7035	100	5	9	176	18	3	5	100	300	6	0	3	10	25	25	25	25	100	100	100	100	100	0	2	1	0	0	0	106654	100	0			0	7300	7400								
熊美	7036	100	5	9	181	26	2	4	50	300	6	0	10	5	20	80	0	0	100	0	0	100	100	100	2	1	1	2	0	101012	100	0			0	7300	7400								
受诅咒者	7037	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101911	100	0			0	7300	7400								
受诅咒者	7038	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101912	100	0			0	7300	7400								
受诅咒者	7039	100	5	9	385	12	11	11	175	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	2	10	10	101913	100	0			0	7300	7400								
百合之少女薇丝	7040	100	5	9	380	20	4	4	140	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	0	0	106726	100	0			0	7300	7400								
独角兽	7041	50	5	9	120	33	28	28	80	300	6	50	10	0	0	100	0	0	100	100	100	100	100	100	1	0	2	2	6	107001	100	0			0	7300	7400								
飞马	7042	50	5	9	120	33	28	28	80	300	6	50	10	0	0	0	100	0	100	100	100	100	100	100	1	0	2	2	6	107002	100	0			0	7300	7400								
山飞甲	7043	50	5	9	120	33	28	28	80	300	6	50	10	0	100	0	0	0	100	100	100	100	100	100	1	0	2	2	6	107000	100	0			0	7300	7400								
无名者	7045	100	5	9	250	24	4	4	40	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	2	1	1	10	0	100428	100	0			0	7300	7400								
耶卡	7046	100	5	9	180	20	4	7	108	300	6	0	10	7	35	35	35	35	100	100	100	100	100	100	2	1	1	1	0	107103	100	0			0	7300	7400								
通灵师	7047	100	5	9	160	10	10	10	70	300	6	0	5	10	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106704	100	0			0	7300	7400								
蛟龙	7048	20	5	9	240	48	30	7	100	300	6	0	8	0	0	60	40	0	100	100	100	100	100	100	1	2	1	3	6	107701	100	0			0	7300	7400	7630							
埃及眼镜蛇	7049	20	5	9	240	48	30	7	100	300	6	0	8	0	0	0	60	40	100	100	100	100	100	100	0	2	1	3	6	107702	100	0			0	7300	7400	7730							
希特拉	7050	20	5	9	240	48	30	7	100	300	6	0	8	0	60	40	0	0	100	100	100	100	100	100	0	2	1	3	6	107700	100	0			0	7300	7400	7530							
残酷收割者	7051	20	5	2	49	39	18	15	36	300	6	0	0	0	100	0	0	0	0	0	0	0	0	0	0	4	0	0	6	107100	100	0			0	7300	7400								
死者之王	7052	20	5	2	48	39	18	15	37	300	6	0	0	0	0	0	100	0	0	0	0	0	0	0	1	4	0	0	6	107102	100	0	169		0	7300	7400								
沉默之龙诺利	7053	100	5	9	372	13	5	5	167	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	1	2	10	101902	100	0			0	7300	7400								
红翼龙	7054	50	5	9	120	33	28	28	80	300	6	0	5	0	20	20	40	20	100	100	100	100	100	100	1	0	0	1	6	101712	100	0			0	7300	7400								
尸妖	7055	20	5	2	48	39	18	15	36	300	6	0	0	0	0	100	0	0	0	0	0	0	0	0	1	4	0	0	6	107101	100	0	168		0	7300	7400								
八岐大蛇	7056	20	5	9	240	48	30	7	100	300	6	0	8	0	20	0	0	80	100	100	100	100	100	100	0	2	0	1	6	107703	100	0			0	7300	7400	7530							
盲目之龙艾汀	7057	100	5	9	372	13	5	5	168	300	6	0	10	0	50	50	50	50	100	100	100	100	100	100	1	0	1	2	10	101901	100	0			0	7300	7400								
海之斗神	7058	50	5	9	124	32	26	24	70	300	6	0	8	0	20	40	20	20	100	100	100	100	100	100	1	0	0	2	6	101811	100	0			0	7300	7400								
失翼之龙杜瓦	7059	100	5	9	375	13	5	5	168	300	6	0	8	0	50	50	50	50	100	100	100	100	100	100	1	0	1	2	10	101900	100	0			0	7300	7400								
勇者里雍	7060	100	5	9	505	18	1	1	214	300	6	0	10	12	50	50	50	50	100	100	100	100	100	100	2	1	1	3	0	107913	100	0			0	7300	7400								
麒麟	7061	50	5	9	145	32	26	25	81	300	6	0	10	6	40	20	20	20	100	100	100	100	100	100	1	0	0	2	6	107003	100	0			0	7300	7400								
耶卡	7062	100	5	9	270	21	4	6	150	300	6	0	10	5	35	35	35	35	100	100	100	100	100	100	2	1	1	1	0	107103	100	0			0	7300	7400								
巫医	7063	100	5	9	150	10	10	12	80	300	6	0	5	1	25	25	25	25	100	100	100	100	100	100	2	1	0	0	0	106704	100	0			0	7300	7400								
招魂者	7064	100	5	9	260	29	4	6	140	300	6	0	7	3	50	50	50	50	100	100	100	100	100	100	2	1	0	4	0	107103	100	0			0	7300	7400								
反抗军之灵	7065	40	5	2	10	36	1	25	72	300	6	0	2	2	25	25	25	25	80	80	80	80	80	80	2	1	0	0	0	101205	100	0			0	7300	7400								
实朝	7066	40	5	9	370	36	14	22	152	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	2	0	0	100528	100	0			0	7300	7400								
森国	7067	40	5	9	410	35	15	20	140	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	2	0	0	100528	100	0			0	7300	7400								
马杜克	7068	50	5	9	200	220	2	1	70	300	6	0	12	0	30	30	30	30	100	100	100	100	100	100	1	0	0	0	10	101824	100	0			0	7300	7400								
海贼	7069	20	5	0	50	28	18	18	20	300	6	30	0	0	25	25	25	25	0	0	0	0	0	0	0	4	0	0	7	101822	100	0			0	7300	7400								
马杜克	7070	50	5	9	310	38	28	1	100	300	6	0	10	2	30	30	30	30	100	100	100	100	100	100	1	0	0	3	10	101824	100	0			0	7300	7400								
时赖	7071	40	5	9	363	37	15	23	160	300	6	0	10	20	25	25	25	25	100	100	100	100	100	100	2	1	1	0	0	100528	100	0			0	7300	7400								
仲时	7072	40	5	9	324	38	13	23	140	300	6	0	10	10	25	25	25	25	100	100	100	100	100	100	2	1	1	0	0	100528	100	0			0	7300	7400								
仲时	7073	40	5	9	440	38	12	14	200	300	6	0	10	3	25	25	25	25	100	100	100	100	100	100	2	1	1	3	0	107904	100	0			0	7300	7400								
帕鲁凯斯	7074	100	5	9	366	22	3	3	176	300	6	0	10	5	50	50	50	50	100	100	100	100	100	100	2	1	1	5	0	107911	100	0			0	7300	7400								
威雷僵尸	8010	20	5	2	35	30	10	10	10	100	2	30	0	0	100	0	0	0	0	0	0	0	0	0	0	3	0	0	9	101102	100	0			0	7300	130								
花萝僵尸	8011	20	5	2	35	30	10	10	10	100	2	30	0	0	0	100	0	0	0	0	0	0	0	0	0	3	0	0	9	101101	100	0			0	7300	130								
阿陀罗僵尸	8012	20	5	2	35	30	10	10	10	100	2	30	0	0	0	0	100	0	0	0	0	0	0	0	0	3	0	0	9	101100	100	0	2		0	7300	130								
恩．凯僵尸	8013	20	5	2	35	30	10	10	10	100	2	30	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	9	101103	100	0			0	7300	130								
威雷哥布林	8020	20	5	0	28	24	22	21	2	100	2	40	0	0	100	0	0	0	0	0	0	0	0	0	0	3	0	0	9	101803	100	0			0	7300	7400								
花萝歌布林	8021	20	5	0	28	24	22	21	2	100	2	40	0	0	0	100	0	0	0	0	0	0	0	0	0	3	0	0	9	101801	100	0			0	7300	7400								
阿陀罗哥布林	8022	20	5	0	28	24	22	21	2	100	2	40	0	0	0	0	100	0	0	0	0	0	0	0	0	3	0	0	9	101802	100	0			0	7300	7400								
恩．凯哥布林	8023	20	5	0	28	24	22	21	2	100	2	40	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	9	101800	100	0			0	7300	7400								
威雷蝙蝠	8030	30	5	3	19	18	13	25	25	50	1	30	0	0	100	0	0	0	0	0	0	0	0	0	0	3	0	0	9	101204	100	0			0	7300	7400								
花萝蝙蝠	8031	30	5	3	19	18	13	25	25	50	1	30	0	0	0	100	0	0	0	0	0	0	0	0	0	3	0	0	9	101202	100	0			0	7300	7400								
阿陀罗蝙蝠	8032	30	5	3	19	18	13	25	25	50	1	30	0	0	0	0	100	0	0	0	0	0	0	0	0	3	0	0	9	101201	100	0			0	7300	7400								
恩．凯蝙蝠	8033	30	5	3	19	18	13	25	25	50	1	30	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	9	101203	100	0			0	7300	7400								
威雷之影	8040	20	5	7	18	24	23	15	30	300	6	50	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	6	101530	100	0			0	7300	7400								
花萝之影	8041	20	5	7	18	24	23	15	30	300	6	50	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	6	101531	100	0			0	7300	7400								
阿陀罗之影	8042	20	5	7	18	24	23	15	30	300	6	50	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	6	101532	100	0			0	7300	7400								
恩．凯之影	8043	20	5	7	18	24	23	15	30	300	6	50	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	6	101533	100	0			0	7300	7400								
大公鸡	8401	20	5	9	0	40	0	40	250	300	6	60	0	0	0	0	0	100	80	80	80	80	80	80	2	1	0	0	10	110308	100	0	239		0	7300	7400								
修莫王	8402	20	5	9	400	46	31	8	120	300	6	0	40	20	0	100	0	0	40	40	40	40	40	40	0	1	0	0	10	110325	100	0			0	7300	7400								
威雷	8403	20	5	9	50	10	10	10	10	300	6	0	20	20	100	0	0	0	0	0	0	0	0	0	0	1	0	0	10	110352	100	0			0	7300	7400								
花萝	8404	20	5	9	10	10	10	10	50	300	6	0	20	20	0	100	0	0	0	0	0	0	0	0	0	1	0	0	10	110358	100	0			0	7300	7400								
阿陀罗	8405	20	5	9	50	10	10	10	10	300	6	0	20	20	0	0	100	0	0	0	0	0	0	0	0	1	0	0	10	110364	100	0			0	7300	7400								
恩．凯	8406	20	5	9	10	10	10	50	10	300	6	0	20	20	0	0	0	100	0	0	0	0	0	0	0	1	0	0	10	110370	100	0			0	7300	7400								
约格	8407	20	5	9	30	5	0	7	0	300	6	0	20	20	0	100	0	0	0	0	0	0	0	0	0	1	0	0	10	101931	100	0			0	7300	7400								
武术仙人掌	10001	20	5	5	22	30	25	8	15	150	3	20	0	0	50	50	0	0	0	0	0	0	0	0	1	2	0	0	8	101431	100	0	90		0	7300	7400	7930	9500						
山贼	10002	20	5	0	26	25	22	24	8	300	6	30	0	0	50	0	0	50	0	0	0	0	0	0	0	4	0	0	7	101821	100	0	151		0	7300	7400	8707							
海盗	10003	20	5	0	17	29	21	26	12	300	6	30	0	0	0	50	50	0	0	0	0	0	0	0	0	4	0	0	7	101822	100	0	152		0	7300	7400	8707							
地狱看门犬	10004	30	5	6	24	34	10	21	16	20	4	5	5	5	0	60	40	0	0	0	0	0	0	0	0	1	0	0	7	101030	100	0	18		0	7300	7400	30							
史莱姆	10005	25	5	7	44	24	9	4	14	100	2	30	0	0	90	0	0	10	0	0	0	0	0	0	0	3	0	0	9	101500	100	0	94		0	7300	7400	7536							
大地瓜鼠	10006	20	5	6	4	31	18	24	33	50	1	40	0	0	100	0	0	0	0	0	0	0	0	0	0	4	0	0	10	101020	100	0	12		0	7300	450								
史莱姆	10007	25	6	7	44	24	9	4	34	100	2	30	0	0	90	0	0	10	0	0	0	0	0	0	0	0	0	0	9	101500	100	0	94		0	7300	7400	7536							
果冻史莱姆	10008	25	6	7	43	29	4	8	41	100	2	30	0	0	0	10	90	0	0	0	0	0	0	0	1	0	0	0	9	101502	100	0	96		0	7300	8136								
时空石像怪	10009	26	6	3	14	29	9	32	24	50	1	30	0	0	50	50	0	0	0	0	0	0	0	0	0	3	0	0	9	101200	100	0	36		0	7300	7400	1933							
时空使魔	10010	30	6	3	19	28	13	30	25	50	1	30	0	0	0	0	70	30	0	0	0	0	0	0	0	3	0	0	9	101201	100	0	37		0	7300	7400	2134							
恶魔螃蟹	10011	20	5	8	14	30	33	9	9	100	2	30	0	0	0	20	80	0	0	0	0	0	0	0	0	3	0	0	9	101630	100	0	125		0	7300	7400	34							
蜥蜴战士	10012	20	5	1	20	30	30	10	10	150	3	20	0	0	70	0	0	30	0	0	0	0	0	0	0	2	0	0	8	101700	100	0	129		0	7300	7400	7736							
黄金树精	10013	20	5	5	36	20	26	8	15	300	6	50	0	0	40	0	0	60	0	0	0	0	0	0	2	4	0	0	8	101402	100	0	77		0	7300	7400								
蔓陀罗草	10014	25	5	5	24	11	12	13	39	100	2	30	0	0	50	0	0	50	0	0	0	0	0	0	1	3	0	0	9	101411	100	0	82		0	7300	1930	2230							
水晶螃蟹	10015	25	5	8	18	32	34	8	8	100	2	30	0	0	0	80	20	0	0	0	0	0	0	0	0	3	0	0	9	101631	100	0	126		0	7300	7400	7830							
血骷髅	10016	25	5	2	11	22	39	8	20	150	3	20	0	0	0	0	70	30	0	0	0	0	0	0	1	2	0	0	8	101111	100	0	28		0	7300	7400	634							
大蝙蝠	10017	25	5	3	21	26	21	26	11	200	4	10	0	0	70	30	0	0	0	0	0	0	0	0	0	1	0	0	7	101250	100	0	52		0	7300	8134	6204							
迷惑	10018	26	5	3	14	19	9	32	24	50	1	30	0	0	50	50	0	0	0	0	0	0	0	0	0	3	0	0	9	101200	100	0	36		0	7300	7400	7934							
愤怒	10019	30	5	3	19	18	13	30	25	50	1	30	0	0	0	0	70	30	0	0	0	0	0	0	0	3	0	0	9	101201	100	0	37		0	7300	7400	2136							
僵尸	10020	22	5	2	39	30	20	10	10	100	1	30	0	0	40	0	0	60	0	0	0	0	0	0	0	3	0	0	9	101100	100	0	22		0	7300	130								
骷髅战士	10021	22	5	2	14	25	50	10	15	150	1	20	0	0	30	0	0	70	0	0	0	0	0	0	0	2	0	0	8	101110	100	0	27		0	7300	7400								
幽灵	10022	22	5	2	21	16	39	18	25	200	1	10	0	0	20	80	0	0	0	0	0	0	0	0	0	1	0	0	7	101120	100	0	32		0	7300	7400	530							
蜥蜴斗士	10023	25	6	1	16	45	40	6	8	150	3	20	0	0	30	70	0	0	0	0	0	0	0	0	1	2	0	0	8	101701	100	0	130		1	7300	7400	30	5502						
巨蝙蝠	10024	25	6	3	25	38	30	22	10	200	4	10	0	0	0	0	30	70	0	0	0	0	0	0	0	1	0	0	7	101251	100	0	53		1	7300	7400	2630	5602						
红蝎	10025	20	6	4	17	36	40	17	20	200	4	10	0	0	0	0	90	10	0	0	0	0	0	0	0	1	0	0	7	101301	100	0	58		1	7300	7400	7730							
杀手蝎	10026	20	6	4	38	27	36	9	20	200	4	10	0	0	90	10	0	0	0	0	0	0	0	0	0	1	0	0	7	101303	100	0	60		1	7300	7400	8130							
大地鼠	10027	20	6	6	4	11	18	24	43	50	1	40	0	0	100	0	0	0	0	0	0	0	0	0	0	4	0	0	10	101020	100	0	12		1	7300	1930								
大炸弹	10028	20	6	7	10	18	12	12	48	50	1	40	0	0	0	0	80	20	0	0	0	0	0	0	1	4	0	0	10	101522	100	0	104		1	7300	7400	2530							
火蜘蛛	10029	20	6	4	20	20	14	23	28	100	2	30	0	0	0	0	100	0	0	0	0	0	0	0	0	3	0	0	9	101332	100	0	73		1	7300	7630								
土蜘蛛	10030	20	6	4	24	13	16	21	31	100	2	30	0	0	100	0	0	0	0	0	0	0	0	0	0	3	0	0	9	101330	100	0	71		1	7300	7400								
小拓	10031	80	5	1	500	80	50	25	50	250	5	0	10	10	80	20	0	0	0	0	0	0	0	0	0	4	5	0	10	105014	100	0			0	7300	7400								
冰怪	10032	50	6	8	20	31	44	18	10	200	4	10	20	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	7	101620	100	0	121		1	7300	7400	330							
水蜘蛛	10033	45	6	4	25	20	15	30	26	100	2	30	0	5	0	100	0	0	0	0	0	0	0	0	1	3	0	0	9	101331	100	0	72		1	7300	7400	2030							
液态史莱姆	10034	50	6	7	52	23	15	7	15	100	2	30	15	0	50	90	0	50	0	0	0	0	0	0	0	3	0	0	9	101501	100	0	95		1	7300	1230								
冰冷树精	10035	20	5	5	28	15	25	15	20	150	3	20	0	0	0	70	30	0	0	0	0	0	0	0	0	2	0	0	8	101404	100	0	79		1	7300	7400	2030							
杀手蝎	10036	20	5	4	28	30	36	9	5	200	4	10	0	0	90	10	0	0	0	0	0	0	0	0	0	1	0	0	7	101303	100	0	60		1	7300	7400	8130							
火精	10037	50	7	7	50	30	30	30	50	300	6	50	0	0	0	0	100	0	0	0	0	0	0	0	2	4	0	0	9	101510	100	0	98		1	7300	7400								
风精	10038	50	7	7	50	30	30	30	50	300	6	50	0	0	0	0	0	100	0	0	0	0	0	0	2	4	0	0	9	101511	100	0	99		1	7300	7400								
水精	10039	50	7	7	50	30	30	30	50	300	6	50	0	0	0	100	0	0	0	0	0	0	0	0	2	4	0	0	9	101512	100	0	100		1	7300	7400								
地精	10040	50	7	7	50	30	30	30	50	300	6	50	0	0	100	0	0	0	0	0	0	0	0	0	2	4	0	0	9	101513	100	0	101		1	7300	7400								
魔龙德拉贡	10041	100	6	9	375	13	5	5	168	300	6	0	8	0	50	50	50	50	100	100	100	100	100	100	1	0	1	2	10	101905	100	0			0	7300	7400								
研究员	10042	30	5	0	30	30	30	30	30	300	6	30	0	0	50	50	0	0	0	0	0	0	0	0	0	4	0	0	7	100602	100	0			0	7300	7400								
哥布林一等兵	10043	20	5	0	40	25	35	60	60	50	1	40	20	0	70	30	0	0	0	0	0	0	0	0	0	3	0	0	9	101800	100	0			0	7300	7400								
哥布林伍长	10044	20	5	0	45	24	35	60	60	100	2	30	20	5	30	0	0	70	0	0	0	0	0	0	1	3	0	0	9	101803	100	0			0	7300	7400								
哥布林班长	10045	20	5	0	60	70	30	20	70	100	2	30	25	5	0	70	30	0	0	0	0	0	0	0	0	3	0	0	9	101801	100	0			0	7300	7400	30							
军曹少尉	10046	20	5	0	70	80	35	20	70	100	2	30	30	10	0	0	70	30	0	0	0	0	0	0	1	3	0	0	9	101802	100	0			0	7300	7400	830							
军曹上尉	10047	20	5	0	150	30	40	70	70	100	2	30	30	20	0	70	30	0	0	0	0	0	0	0	0	0	0	0	9	101801	100	0			0	7300	7400	30							
